player_id,player_name,player_team,player_position,player_depth_chart_position
5634,Michael Joseph,,CB,
2403,Steven Nelson,HOU,CB,LCB
8457,Abraham Lucas,SEA,OL,
2992,Daniel Munyer,,C,
8871,Nolan Turner,,DB,
344,Julian Edelman,,WR,
1388,Tyler Eifert,,TE,
1579,Stepfan Taylor,,RB,
4043,Bruce Allen,,,
3087,Mike McCoy,,,
4641,Keeon Johnson,,WR,
291,Felix Jones,,RB,
533,Colt McCoy,,QB,
6982,Cheyenne O'Grady,,TE,
10990,Darius Rush,KC,DB,
4507,Ben Braden,,G,
5166,Da'Mari Scott,,WR,
806,Daniel Thomas,,RB,
3389,Vadal Alexander,,OT,
5510,Taylor Hearn,,G,
5323,Equanimeous St. Brown,CHI,WR,RWR
3868,Jalen Richard,LV,RB,
6393,Elkanah Dillon,,TE,
1592,Darren Fells,TB,TE,
6493,Justin Johnson,,TE,
10947,Ventrell Miller,JAX,LB,
8574,Brandon Sebastian,,CB,
5378,Jake Martin,IND,DE,RDE
3370,Joey Hunt,SEA,C,
10942,Viliami Fehoko,DAL,DL,LDE
2191,Marcus Lucas,,WR,
11310,Derrick Langford,,CB,
104,Donnie Avery,,WR,
6533,Dedrick Young,,ILB,
8865,Dylan Cook,PIT,T,RT
3216,Kamalei Correa,,LB,
1372,Sheldon Richardson,,DT,
610,Sean Weatherspoon,,LB,
2047,Greg Ducre,,CB,
6447,Jarrell Owens,,DE,
4262,Derrick Jones,,CB,
3015,Zack Wagenmann,,OLB,
8049,Deuce Wallace,,DB,
6356,Dante Booker,,OLB,
7621,J.T. Ibe,CAR,DB,
6711,Jalen Thompson,ARI,DB,FS
11149,Sean Maginn,,C,
11297,Dyontae Johnson,NYG,LB,
3841,Tony McRae,,CB,
7445,Khaylan Kearse-Thomas,,LB,
8350,Isaac Taylor-Stuart,IND,DB,
4667,Charmeachealle Moore,,OLB,ROLB
2159,Kendall James,,CB,
192,Adam Hayward,,ILB,
8671,Duplicate Player,,,
5955,Hunter Renfrow,LV,WR,SWR
1273,Francis Owusu,,WR,
7735,Cary Angeline,,TE,
6936,Joseph Charlton,,P,
6328,Kyron Brown,BUF,CB,
809,Ras-I Dowling,,CB,
1924,Ryan Shazier,,LB,
4684,Jaylen Hill,,CB,
11397,Michael Turk,,P,
225,L.P. LaDouceur,,LS,
7764,William Bradley-King,WAS,DE,
5687,Anthony Sherrils,,DB,
7302,Omari Cobb,,LB,
3649,Michael Cooper,,TE,
8071,Mitchell Fraboni,DEN,LS,LS
2096,Spencer Long,,C,
417,Lance Louis,,G,
1578,Alex Okafor,,DE,
2755,Eric Tomlinson,BAL,TE,
4711,Jonah Pirsig,,OT,
1278,Duke Ihenacho,,SS,
1909,Robert Nelson,,CB,
4753,Michael Dunn,CLE,OG,RG
3017,Jesse Davis,,OL,
11246,Larry Brooks,,DB,
5248,Gus Edwards,BAL,RB,RB
6599,Cory Thomas,,DT,
1192,Lavonte David,TB,LB,RILB
7346,Christian Rozeboom,LAR,LB,RILB
8911,Drew Jordan,,DE,
8443,Evan Neal,NYG,OL,RT
2411,Jeremy Langford,,RB,
5077,Andrew Brown,,DT,
1497,Cooper Taylor,,SS,
4576,Jahad Thomas,,RB,
7489,Kylan Johnson,,LB,
2579,Mike Hull,,LB,
7275,Elex Woodworth,,C,
8797,Junior Faulk,,CB,
10974,Antonio Johnson,JAX,DB,FS
1947,Jadeveon Clowney,BAL,DE,ROLB
11316,Anthony Witherstone,,CB,
5099,Jermaine Carter,,LB,
7848,Scooter Harrington,,TE,
7366,Myles Dorn,,DB,
3572,Andrew Bonnet,,FB,
6394,Romell Guerrier,,WR,
7676,Malcolm Koonce,LV,DE,RDE
4367,Monty Madaris,,WR,
191,Philip Wheeler,,LB,
6613,Lukayus McNeil,,OT,
4613,Shaq Hill,,WR,
7138,Chris Claybrooks,JAX,DB,
LAR,LAR,LAR,DEF,DEF
8805,Mika Tafua,,DE,
4993,Mike Gesicki,NE,TE,TE
4665,Eli Jenkins,,QB,
6861,Nick Coe,,DE,
11022,Kendall Williamson,CHI,DB,
2405,Angelo Blackson,JAX,DE,NT
3201,Roberto Aguayo,,K,
2265,Shayne Skov,,LB,
8918,Alex Akingbulu,WAS,OL,
8184,D'Vonte Price,,RB,
2585,Thomas Rawls,,RB,
7993,Trey Ragas,,RB,
2007,Bryn Renner,,QB,
5186,Darius Jackson,,DE,
6878,Anthony McFarland,PIT,RB,
1454,Montee Ball,,RB,
3632,Dwayne Norman,,OLB,
11515,Myles Brooks,,CB,
4884,Reggie McKenzie,,,
4462,Erik Magnuson,,C,
5066,P.J. Hall,,DT,
6905,Matt Peart,NYG,T,LT
2382,Duke Johnson,,RB,
4535,Steven Wroblewski,,TE,
2997,Qumain Black,,CB,
639,Kam Chancellor,,SS,
4973,Hayden Hurst,CAR,TE,TE
1738,Matt Blanchard,,QB,
4362,Cethan Carter,,TE,
1186,Akiem Hicks,,DT,
5243,Detrich Clark,,WR,
4024,Scot McCloughan,,,
6924,Netane Muti,LV,G,
1679,Earl Okine,,LB,
4604,Eli Ankou,ATL,DT,NT
5484,Filipo Mokofisi,,DT,
9494,Marvin Mims,DEN,WR,SWR
5625,Cam Phillips,,WR,
5536,Dontrell Hilliard,,RB,
9226,De'Von Achane,MIA,RB,RB
6309,Austin Exford,,FS,
3918,TJ Thorpe,,WR,RWR
451,Craig Dahl,,SS,
6956,Devin Asiasi,CLE,TE,
4652,Winston Craig,,DE,
6377,Immanuel Turner,,DE,
6685,Jalen Greene,,WR,
8322,Jesse Luketa,ARI,LB,ROLB
325,Korey Toomer,,LB,
JAX,JAX,JAX,DEF,DEF
8777,Travon Fuller,,CB,
1866,Michael Campanaro,,WR,
4208,Rodney Adams,,WR,
7266,Travis Bruffy,,OL,
6046,Joe Dineen,,ILB,
6563,Tyler Newsome,,P,
7161,Shane Leatherbury,,WR,
1451,C.J. Anderson,,RB,
1824,Kamal Johnson,,DT,
5829,David Bright,,G,
403,Mike Jenkins,,CB,
2627,Joey Mbu,,DT,
1000,Albert McClellan,,LB,
8614,Kevin Atkins,,DT,
7647,Pete Werner,NO,LB,LOLB
1446,Jeremy Harris,,CB,
6835,Tyler Biadasz,DAL,C,C
1759,Larry Donnell,,TE,
3446,Joel Heath,,DE,
2347,Jalen Collins,,CB,
2386,John Miller,,G,
3050,Myles White,NYJ,WR,SWR
849,Mister Alexander,,ILB,
7936,Amen Ogbongbemiga,LAC,LB,LILB
274,Willie Colon,,G,
7466,Nathan Cottrell,,RB,
885,Richard Gordon,,TE,
11202,Jacob Slade,,DL,
8881,Willie Johnson,,WR,
10229,Rashee Rice,KC,WR,RWR
11004,Titus Leo,IND,LB,
8264,Chase Lucas,DET,DB,LCB
11230,Patrick O'Connell,SEA,LB,
912,Justin Trattou,,DE,
3439,Jake Brendel,SF,OL,C
6268,Matthew Wright,,K,
7573,Damon Hazelton,,WR,
2178,Dezmen Southward,,CB,
1816,Cyril Richardson,,G,
3357,Brandon Allen,SF,QB,QB
7220,Frederick Mauigoa,,C,
4649,Chad Wheeler,,T,
3812,Cory Tucker,,G,RG
3663,Chris Mayes,,OT,
3260,Vincent Valentine,,NT,
4842,Tyquwan Glass,,CB,
7410,David Bada,WAS,DT,
6957,James Proche,,WR,
4126,Fabian Moreau,DEN,CB,NB
11272,Charlie Thomas,CLE,LB,
2374,Tyler Lockett,SEA,WR,RWR
1766,Jonathan Amosa,,FB,
2568,Zach Hodges,,ILB,
7901,Rico Bussey,,WR,
5222,Jalen Davis,CIN,CB,NB
3646,Quayvon Hicks,,RB,
3982,Sean McVay,,,
5345,Matthew Adams,CLE,LB,ROLB
7632,Caleb Farley,TEN,CB,
7885,Bailey Gaither,,WR,
8643,Nick Ford,,OL,
8917,KaVontae Turpin,DAL,WR,KR
8221,Keaontay Ingram,ARI,RB,RB
845,Tommie Campbell,,CB,
11176,Khalan Laborn,,RB,
5953,Demarcus Christmas,,DT,
8459,Bernhard Raimann,IND,OL,LT
11140,Leonard Taylor,,TE,
6370,Damion Jeanpiere,,WR,
1532,Gerald Hodges,,LB,
1780,Ryan Robinson,,DE,
2364,Ty Sambrailo,,T,
498,Kyle Arrington,,CB,
572,Darrell Stuckey,,FS,
4248,Leon McQuay,,FS,
2175,Bernard Reedy,,WR,
3244,Shilique Calhoun,,LB,
11264,Macon Clark,,DB,
2348,Benardrick McKinney,,LB,
7520,Innis Gaines,GB,DB,SS
1243,J.R. Sweezy,SEA,OG,
1119,Drew Nowak,,C,
3790,Kevin Anderson,,OLB,
1248,Josh LeRibeus,,G,
3186,Kenny Clark,GB,DE,LDE
313,Parys Haralson,,OLB,
5630,Nick Orr,,SS,
6570,Deion Calhoun,,G,
5734,C.J. Duncan,,WR,
6315,Tyrel Dodson,BUF,LB,ROLB
3938,Zamir Carlis,,DT,
11325,Reese Taylor,,CB,
3248,Isaac Seumalo,PIT,G,LG
2189,Tyler Gaffney,,RB,
5133,Tyler Conklin,NYJ,TE,TE
6776,Alex Van Pelt,,,
1716,Derrick Coleman,,FB,
8381,Cobie Durant,LAR,DB,NB
3989,Gregg Williams,,,
10997,Jerrick Reed,SEA,DB,FS
4856,Bob McNair,,,
2499,Randall Telfer,,TE,
11029,Nic Jones,KC,CB,LCB
6403,Ian Berryman,,P,
3528,Taveze Calhoun,,CB,
2616,Jeremy Crayton,,CB,
5758,Jackson Porter,,CB,
7104,Shannon Brooks,,RB,
790,Casey Matthews,,ILB,
4174,Deatrich Wise,NE,DE,LDE
5695,Brandon Powell,MIN,WR,SWR
8825,Kekoa Crawford,,WR,
2883,Chase Williams,,ILB,
1794,David Fluellen,,RB,
2101,Lache Seastrunk,,RB,
811,Stevan Ridley,,RB,
7297,Yasir Durant,,G,
5005,Jaleel Scott,,WR,
4497,Tony Stevens,,WR,
8269,Jordan Davis,PHI,DL,RDT
11544,Avery Davis,,WR,
3727,Dennis Parks,,WR,
8099,DeMichael Harris-DUP,,WR,
620,Preston Parker,,WR,
5725,Tobenna Okeke,,OLB,
3657,Rob Kelley,,RB,
4364,Karel Hamilton,,WR,
5919,Elijah Holyfield,,RB,
1269,Bradley Sowell,,TE,
3757,Tyler Gray,,OLB,SLB
8305,Montaric Brown,JAX,DB,LCB
882,David Ausberry,,TE,
4189,Eric Saubert,,TE,
2541,Dexter McDonald,,CB,
8342,Esezi Otomewo,JAX,DL,
4125,Taywan Taylor,,WR,
2924,Duplicate Player,,TE,
7468,Justin Gooseberry,,G,
7586,Dazz Newsome,,WR,
4602,Robert Tonyan,CHI,TE,TE
127,Matt Bryant,,K,
2746,Justin Halley,,S,
6187,Aca'Cedric Ware,,RB,
4027,Robert Saleh,,,
2151,Anthony Barr,,LB,
5261,Jester Weah,,WR,
11147,Tyon Davis,,CB,
4181,Tedric Thompson,CLE,DB,
5102,Daurice Fountain,DET,WR,
5175,Jawill Davis,,WR,
2174,Roosevelt Nix,,FB,
3366,Kelvin Taylor,,RB,
11239,Jaylen Moody,,LB,
447,Demar Dotson,,OT,
182,Mike Tolbert,,FB,
8598,Akial Byers,,DT,
1170,Alfred Morris,,RB,
1901,Isaiah Crowell,,RB,
575,Barry Church,,SS,
7666,Jevon Holland,MIA,DB,FS
7444,Kobe Smith,,DT,
8292,Darrian Beavers,NYG,LB,
10888,Jalen Carter,PHI,DL,LDT
1200,Austin Davis,,QB,
1041,Ron Brooks,,CB,
6582,Jocquez Kalili,,DB,
361,Ziggy Hood,,DE,
529,Carlos Dunlap,,DL,
7111,McTelvin Agim,IND,DT,
11208,Chuck Filiaga,,G,
5338,Keishawn Bierria,,ILB,
7387,George Campbell,,WR,
8451,Ikem Ekwonu,CAR,T,LT
2121,T.J. Jones,,WR,
11355,Josh Lugg,,OL,
1648,Keelan Johnson,,SS,
900,Mario Butler,,CB,
5068,Kerryon Johnson,,RB,
6606,Nick Fitzgerald,,QB,
1153,Bill Bentley,,CB,
405,Kevin Ogletree,,WR,
6955,James Robinson,,RB,
4886,Collin Bevins,,DE,
3033,Adam Drake,,WR,
3279,Juston Burris,,DB,
10919,Sydney Brown,PHI,DB,SS
8056,Jake Verity,,K,
465,Brandon Pettigrew,,TE,
6781,Isaiah Simmons,NYG,DB,LOLB
5842,Clelin Ferrell,SF,DE,RDE
3538,Larry Scott,,CB,
10882,Emmanuel Forbes,WAS,CB,RCB
8353,Verone McKinley,MIA,DB,
595,Willie Young,,LB,
2705,Anthony Jefferson,,S,
5292,Devin Ross,,WR,
8755,Kaden Davis,ARI,WR,
8233,Mataeo Durant,,RB,
7701,Tyree Gillespie,,DB,
6972,DaVon Hamilton,JAX,DT,
5446,Tomasi Laulile,,DE,
6346,Yurik Bethune,,DE,
11082,Ben Sims,GB,TE,TE
763,Shaun Suisham,,K,
4633,Ezra Robinson,,CB,
2740,Camaron Beard,,DT,
1030,Damaris Johnson,,WR,
1689,Adam Thielen,CAR,WR,RWR
8310,Cor'Dale Flott,NYG,DB,NB
6096,Jamell Garcia-Williams,,LB,
170,Cliff Avril,,DE,
2654,Jaxon Shipley,,WR,
5755,Duplicate Player,,TE,TE
4757,Louis Riddick,,,
357,Tom Nelson,,FS,
3537,Chris Landrum,,OLB,
5810,Trey Walker,,DB,
3290,Alex Lewis,,OL,
6574,Rob Rolle,,FS,
2256,Dillon Farrell,,G,
1721,Andrew DePaola,MIN,LS,LS
7732,Justin Hilliard,KC,LB,
8705,Landon Lenoir,,WR,
4141,Delano Hill,,DB,
5799,Darius Prince,,WR,
2886,Justin Sinz,,TE,
2637,Casey Pierce,,TE,
220,DeMeco Ryans,,LB,
3946,Jake Ceresna,,DE,
11322,Jerome Carvin,,OL,
2021,Kona Schwenke,,G,
4013,John Lynch,,,
1719,Antoine McClain,,G,
6692,Joe Horn,,WR,
4202,Nate Hairston,,CB,
3205,Cody Kessler,,QB,
8604,Cole Schneider,,C,
4708,KeVonn Mabon,,WR,
3061,Lou Anarumo,,,
543,Garrett Graham,,TE,
8524,Ja'Tyre Carter,CHI,OL,RG
602,Sam Shields,,CB,
478,Lardarius Webb,,FS,
4273,Chris Carson,,RB,
3462,Jared Dangerfield,,WR,
5182,Patrick Morris,,C,
4178,Donnel Pumphrey,,RB,
7774,Jimmy Morrissey,HOU,OL,C
794,Kamar Aiken,,WR,
11405,Trey Botts,,DT,
7556,Marquez Stevenson,,WR,
8768,Jesse Bramble,,DB,
3030,Kai De La Cruz,,WR,
11182,Ronald Awatt,,RB,
4129,Jourdan Lewis,DAL,CB,NB
307,Shane Lechler,,P,
1696,Brandon Williams,,CB,
11271,Jeremiah Martin,,DL,
5678,Ike Boettger,IND,OG,RG
8922,Harrison Elliott,,LS,
11269,Caleb Biggers,,CB,
6031,Alex Barnes,,RB,
6612,Luke Gifford,TEN,LB,LILB
4990,Shaquille Leonard,IND,LB,MLB
2952,Ray Vinopal,,SS,
4541,Brandon Reilly,,WR,
3285,Antonio Morrison,,ILB,
6701,Fred Trevillion,,WR,
1943,Lacoltan Bester,,WR,
2493,Darius Philon,,DT,
1511,Cornelius Washington,,DE,
8730,David Vereen,,CB,
3611,Garrett Swanson,,P,
8284,Vincent Gray,,DB,
7177,Evin Ksiezarczyk,,OL,
6935,Josiah Scott,PIT,CB,
8479,Braxton Jones,CHI,OL,
1481,Brad Sorensen,,QB,
7702,Royce Newman,GB,OL,RG
11360,Matthew Vanderslice,,OL,
5176,Davon Grayson,,WR,
1693,Zach Line,,FB,
2923,Connor Neighbors,,RB,
11547,Nehemiah Shelton,,CB,
1976,Zurlon Tipton,,RB,
8664,Brad Hawkins,,DB,
1565,Cody Davis,NE,DB,
3045,Gannon Sinclair,,TE,
341,Tony McDaniel,,DT,
518,Devin McCourty,,DB,
6405,Ken Webster,NYJ,CB,
1574,Jonathan Cooper,,G,
4434,Brisly Estime,,WR,
376,Antonio Smith,,DE,
7436,Mason Kinsey,TEN,WR,
629,Dan Williams,,DT,
CAR,CAR,CAR,DEF,DEF
10901,Keeanu Benton,PIT,NT,RDE
616,Jimmy Graham,NO,TE,TE
735,Danny Woodhead,,RB,
6413,Lanard Bonner,,OT,
5022,Dallas Goedert,PHI,TE,TE
3100,Ronnie Shields,,TE,
4983,DJ Moore,CHI,WR,LWR
7047,Dante Olson,,LB,
8856,Elijah Hamilton,,CB,
2945,Lee Ward,,RB,
823,Pernell McPhee,,LB,
2775,Jermauria Rasco,,OLB,
3699,Rodney Coe,,DT,
6419,P.J. Locke,DEN,DB,SS
683,Tim Jennings,,CB,
1775,Eric Martin,,LB,
5336,Ade Aruna,,DE,
4270,Colin Holba,CIN,LS,
7925,Jerome Johnson,,DT,
381,Terrance Knighton,,NT,
1156,Chris Greenwood,,CB,
5632,Elijah Norris,,ILB,
5361,Avonte Maddox,PHI,CB,
6767,Joe Brady,,,
3836,James Cowser,,OLB,
2727,Travis Manning,,CB,
1121,Omar Bolden,,FS,
8710,Jack Cochrane,KC,LB,MLB
5917,Mecole Hardman,NYJ,WR,SWR
3810,Brandon Burks,,RB,
4725,Phazahn Odom,,TE,
4985,Rashaad Penny,PHI,RB,RB
5271,Buddy Howell,,RB,
8607,Tre Sterling,,DB,
7633,Kwity Paye,IND,DE,LDE
4563,Taylor McNamara,,TE,
4051,Chad Kelly,,QB,
10933,DeMarvion Overshown,DAL,LB,
10219,Chris Rodriguez,WAS,RB,
878,Justin Houston,CAR,DL,ROLB
5280,Pharoah McKever,,TE,
ATL,ATL,ATL,DEF,DEF
11221,James Campbell,,CB,
1102,Keshawn Martin,,WR,
1025,Brandon Boykin,,CB,
10920,Tyler Steen,PHI,OL,RG
213,Mike McGlynn,,G,
1690,Ka'Lial Glaud,,OLB,
8428,Zander Horvath,,RB,
3930,Kevin White,,CB,
7329,Cole Christiansen,KC,LB,LOLB
4827,Germone Hopper,,WR,
1018,Ronald Talley,,DE,
8610,Caleb Jones,GB,T,LT
1963,Jonotthan Harrison,,OL,
2869,C.J. Goodwin,DAL,CB,
3042,Mitchell Bell,,G,
7263,Steven Wirtel,,LS,
2362,Rob Havenstein,LAR,OL,RT
1873,Richie Leone,,P,
5575,Devondre Seymour,,OT,
1622,Frank Beltre,,ILB,
4859,Ahmad Thomas,,ILB,
7685,Brandon Stephens,BAL,DB,NB
3516,Mitch Mathews,,WR,
3055,Robert Myers,,G,
3427,Trae Elston,,SS,
10225,Jonathan Mingo,CAR,WR,SWR
7680,Ifeatu Melifonwu,DET,CB,FS
3485,Henry Krieger-Coble,,TE,
2187,Kony Ealy,,DE,
6920,Isaiah Hodgins,NYG,WR,LWR
1259,Olivier Vernon,,DE,
3180,Robert Nkemdiche,,DT,
7443,Teair Tart,TEN,DT,NT
1753,Isaako Aaitui,,NT,
5447,Lashard Durr,,CB,
5206,Trevor Daniel,,P,
7761,Tre Norwood,SF,DB,
5435,Tarvarus McFadden,,CB,
3635,Frank Shannon,,ILB,
1486,Travis Frederick,,C,
607,Joe Hawley,,C,
8050,Lorenzo Neal,,DT,
244,Ben Grubbs,,G,
4660,Sean Culkin,,TE,
2651,Phillip Sims,,QB,
3477,Jack Allen,,C,
8287,David Ojabo,BAL,DL,
841,Chris Carter,,LB,
2192,Andrew Norwell,,OL,
5135,Saeed Blacknall,,WR,
4416,Austin Carr,,WR,
7239,Clay Cordasco,,G,
1221,Ryan Lindley,,QB,
6291,Donovan Wilson,DAL,DB,FS
6219,Austin Seibert,,K,
3026,Mike Hartline,,QB,
2756,Andrew Gleichert,,TE,
6866,KJ Hill,LAC,WR,
8133,Player Invalid,,WR,
86,Dante Rosario,,TE,
282,Alan Branch,,DT,
3525,Stephane Nembot,,OT,
2726,Henry Coley,,OLB,
5391,Steven Dunbar,,WR,
7070,Parker Braun,,G,
1255,Mark Barron,,LB,
4253,Vincent Taylor,,DT,
6990,Tanner Muse,LAC,LB,RILB
1069,Shaun Prater,,CB,
7178,Hunter Atkinson,,OT,
461,Michael Vick,,QB,
3039,Kyle Roberts,,OT,RT
4300,Robert Leff,,OT,
4586,Dontrell Nelson,,CB,
7668,Aaron Robinson,NYG,CB,
2108,Kyle Fuller,,CB,
563,Eric Berry,,SS,
5756,Garrett Dickerson,,TE,
11000,Zaire Barnes,NYJ,LB,LOLB
1641,Devin Taylor,,DE,
4879,Francis Owusu,,WR,LWR
6271,Olamide Zaccheaus,PHI,WR,SWR
1022,Thaddeus Lewis,,QB,
8676,Rashid Shaheed,NO,WR,SWR
490,Chase Daniel,,QB,
11332,Travez Moore,,LB,
758,Shayne Graham,,K,
10956,Dawand Jones,CLE,OL,RT
8220,Sincere McCormick,LV,RB,
4405,Caleb Kidder,,DE,
999,Marcus Easley,,WR,
1032,Mychal Kendricks,,LB,
5738,Josh Okonye,,CB,
6385,Matt Colburn,,RB,
8171,Kyle Philips,TEN,WR,SWR
8654,Timmy Horne,ATL,DT,RDE
10992,Yasir Abdullah,JAX,LB,ROLB
335,Eric Wood,,C,
3547,Braedon Bowman,,TE,
7364,Blake Lynch,,LB,
3960,Bill O'Brien,,,
5943,Ross Pierschbacher,,OL,
2488,Evan Spencer,,WR,
3872,Bennett Okotcha,,CB,
11057,Duplicate Player,,,
6362,Dredrick Snelson,,WR,
1712,Jordan Mabin,,CB,
8400,Travis Jones,BAL,DL,NT
3009,Sean Hickey,,OT,
6571,Tre Watson,,ILB,
108,Steve Johnson,,WR,
2898,Cameron Clear,,TE,
5097,Wyatt Teller,CLE,G,RG
5901,Tytus Howard,HOU,OL,RT
8082,Jared Hocker,,G,
7953,Bryan Mills,MIN,CB,
1561,Steven Means,,LB,
6215,Wes Martin,,G,
3148,Anthony Dable,,WR,
8275,Josh Jobe,PHI,DB,RCB
2357,Jordan Phillips,BUF,DE,LDT
1646,A.J. Francis,,DT,
2375,Jaelen Strong,,WR,
5373,Jullian Taylor,,DT,
11111,Sy Barnett,,WR,
3985,Vic Fangio,,,
11,Garrett Hartley,,K,
3974,Jon Gruden,,,
201,Marques Colston,,WR,
8232,Jaquarii Roberson,,WR,
906,Phillip Tanner,,RB,
6543,Kevin Wilkins,,DE,
4888,Mark Helfrich,,,
8387,Jeremiah Gemmel,,LB,
505,Alex Carrington,,DE,
6333,Keisean Nixon,GB,CB,NB
8833,Dallis Flowers,IND,CB,
4391,Larry Hope,,CB,
3182,Shaq Lawson,BUF,DE,LDE
6495,Jay-Tee Tiuli,,NT,
435,Lawrence Sidbury,,LB,
9223,Tiyon Evans,,RB,
573,Cam Thomas,,NT,
5509,Kyle Bosch,,G,
8227,Teagan Quitoriano,HOU,TE,TE
6264,Jay Hayes,,DE,
8393,Qwynnterrio Cole,,DB,
1367,Logan Ryan,,DB,
3487,Michael Jordan,,CB,
2314,Ereck Flowers,WAS,T,
4550,Hendrick Ekpe,,OLB,
5144,Malik Williams,,RB,
1934,Justin McCray,CAR,OL,LG
17,Matt Prater,ARI,K,K
222,Josh Morgan,,WR,
6932,Charlie Taumoepeau,,TE,
11394,Mitchell Agude,DET,LB,
3711,Quinshad Davis,,WR,
4704,Tyler Ferguson,,QB,
5824,Hayden Hunt,,P,
7117,L'Jarius Sneed,KC,CB,LCB
954,Cam Newton,,QB,
2732,Connor Hamlett,,TE,
6945,Antonio Gibson,WAS,RB,KR
2841,Kevin Short,,CB,
7912,Trill Williams,,CB,
10,Stephen Tulloch,,LB,
3432,Joseph Cheek,,G,
6886,Chase Claypool,MIA,WR,LWR
4212,Marquel Lee,,LB,
3468,Robert Kugler,,C,
5903,Will Grier,NE,QB,QB
3052,Kendrick Ings,,WR,
7284,Travis Reed,,CB,
2036,Khalil Mack,LAC,LB,ROLB
2363,Markus Golden,PIT,LB,LOLB
5544,Marcus Porter,,ILB,
7767,Kary Vincent,,CB,
4402,Tashawn Bower,,DE,
8087,K.J. Costello,,QB,
874,Julius Thomas,,TE,
2728,Ashaad Mabry,,DT,
3310,Jordan Payton,,WR,
151,Lavelle Hawkins,,WR,
3986,Jeff Richards,,CB,
1068,Dre Kirkpatrick,,CB,
5789,Nathan Bazata,,DT,
1175,Casey Hayward,,CB,
1687,Chris Barker,,G,
5415,Zachary Crabtree,,OT,
3942,Kyle Steuck,,C,
6227,Nick Easley,,WR,
3164,Ezekiel Elliott,NE,RB,RB
7330,Romeo Finley,,LB,
3048,Chris Manhertz,DEN,TE,TE
4830,Austin Gearing,,LB,
778,RJ Stanford,,CB,
6524,Jamire Jordan,,WR,
3856,Braxton Deaver,,TE,
7981,Zac Dawe,,DT,
7706,Josh Ball,DAL,OT,
6467,Jonathan Harris,DEN,DT,RDE
8851,Blaise Andries,,OL,
1142,David Molk,,C,
11329,Josh Vann,,WR,
473,Rob Ninkovich,,DE,
1225,LaMichael James,,RB,
4066,Evan Engram,JAX,TE,TE
3472,David Grinnage,,TE,
6330,Santos Ramirez,,FS,
1491,Michael Cox,,RB,
1369,Tommy Bohanon,,FB,
4091,Marcus Williams,BAL,DB,FS
8700,Savon Scarver,,WR,
1036,Marcus Forston,,DT,
11193,Brenton Cox,GB,LB,ROLB
3289,Derrick Kindred,,FS,
11030,Moro Ojomo,PHI,DE,RDT
7897,Roland Rivers,,QB,
5044,Isaiah Oliver,SF,CB,NB
2155,Scott Crichton,,DE,
7911,Alex Hoffman,,OL,
5470,Kendal Vickers,BUF,DE,LDT
5207,Marchie Murdock,,WR,
11206,Benny Sapp,GB,DB,
11348,Trevor Nowaske,DET,LB,
3716,Kentrell Brice,,FS,
8467,Jordan Stout,BAL,P,P
7185,Ray Wilborn,,LB,
1771,M Harris,,WR,
2260,Marcus Martin,,C,
953,Terrell McClain,,DT,
4052,Dan Rooney,,,
460,Max Unger,,C,
4294,Deante Burton,,CB,
1746,Tevita Finau,,DE,
1736,Melvin White,,CB,
1265,Daryl Richardson,,RB,
826,Torrey Smith,,WR,
6633,Matt Nelson,DET,T,
6910,Darrell Taylor,SEA,DE,LOLB
8483,Kyron Johnson,PIT,DE,
3088,Doug Pederson,,,
4549,Rashaad Coward,,OL,
40,Martellus Bennett,,TE,
3608,Lamar Louis,,OLB,
1724,Rashad Ross,,WR,
7629,Payton Turner,NO,DE,
7845,Thomas Schaffer,,DE,
1913,K'Waun Williams,DEN,CB,
6874,Kenny Willekes,,DE,
4224,Chuck Clark,NYJ,DB,
3631,Aaron Neary,,C,
3544,Mike Matthews,,C,
173,Andy Tanner,,WR,
10995,Tre Tomlinson,LAR,CB,LCB
1852,Dakota Dozier,,G,
8773,Jeff Blackshear,,G,
4966,Mike McGlinchey,DEN,T,RT
8164,Matt Corral,NE,QB,
6500,Sterling Shippy,,DT,
7523,Trevor Lawrence,JAX,QB,QB
3063,Jordan Leslie,,WR,
10876,Anton Harrison,JAX,OL,RT
4359,Cole Luke,,CB,
5868,Greg Little,,T,
7584,Brennan Eagles,,WR,
1752,Malcolm Bronson,,FS,
10972,Terell Smith,CHI,DB,LCB
837,Buster Skrine,,DB,
772,Ramon Humber,,LB,
3508,Marcus Henry,,OL,
6759,Joe Judge,,,
6812,Yetur Gross-Matos,CAR,DE,ROLB
5330,Dorance Armstrong,DAL,DE,RDE
3976,Mitch Trubisky,PIT,QB,QB
6754,Josh Gable,,K,
1757,Chance Casey,,CB,
4467,Darrell Williams,,G,
273,Corey Graham,,FS,
5533,Trenton Thompson,,DT,
4260,Adam Bisnowaty,,OT,
3651,Geno Matias-Smith,,SS,
7883,Jacob Capra,,OL,
2925,Darius Davis,,WR,
5277,Deon Yelder,,TE,
4522,Carlton Agudosi,,WR,
7336,James Gilbert,,RB,
1014,Richie Brockel,,TE,
285,Brian Robison,,DE,
2863,Justin Currie,,SS,
496,Brandon Gibson,,WR,
5698,Brett Kendrick,,OT,
6564,Ethan Greenidge,ATL,OL,
5084,Natrell Jamerson,LV,DB,
4394,Praise Martin-Oguike,,OLB,
534,Carlton Mitchell,,WR,
4668,James Onwualu,,LB,
2272,Chase Dixon,,TE,
8100,Blake Gallagher,,LB,
